epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,569.116,1.0341,0.81943,1.14735,0.95575,0.8626,0.91935,0.65848,1.07429,0.79965,1.0733,0.000891858,0.000891858,0.000891858
66,577.535,1.06244,0.80246,1.16143,0.94815,0.84816,0.922,0.6613,1.0739,0.81983,1.08113,0.000888584,0.000888584,0.000888584
67,585.964,0.99067,0.79067,1.13199,0.97382,0.84123,0.92057,0.69681,0.93485,0.74114,1.02876,0.000885268,0.000885268,0.000885268
68,594.684,1.02327,0.803,1.127,0.97203,0.84132,0.90988,0.69317,0.96746,0.77182,1.03029,0.00088191,0.00088191,0.00088191
69,603.302,1.03412,0.78124,1.14776,0.9708,0.85127,0.91856,0.67894,1.01468,0.75944,1.05951,0.00087851,0.00087851,0.00087851
70,611.781,1.05161,0.81947,1.15654,0.96689,0.86547,0.9194,0.66314,1.04254,0.74872,1.0618,0.000875068,0.000875068,0.000875068
71,620.449,1.0193,0.782,1.13331,0.95604,0.83374,0.90227,0.69958,0.93278,0.75368,1.01564,0.000871585,0.000871585,0.000871585
72,629.565,1.02496,0.78918,1.13727,0.94921,0.86725,0.90789,0.62289,1.16116,0.7921,1.08068,0.000868062,0.000868062,0.000868062
73,638.164,0.97995,0.75125,1.11208,0.97348,0.8474,0.91527,0.69805,0.91243,0.71484,1.002,0.000864498,0.000864498,0.000864498
74,646.699,1.01306,0.77491,1.1403,0.97393,0.84705,0.91091,0.64607,1.04946,0.79041,1.07164,0.000860894,0.000860894,0.000860894
75,655.366,1.00431,0.78377,1.12447,0.96691,0.8533,0.91804,0.66369,1.07749,0.74419,1.04605,0.000857251,0.000857251,0.000857251
76,663.816,1.03191,0.78816,1.13845,0.96781,0.86093,0.91615,0.66946,1.05295,0.7327,1.05423,0.000853568,0.000853568,0.000853568
77,672.315,1.01053,0.78837,1.12762,0.97252,0.85284,0.91264,0.6552,1.148,0.82388,1.07003,0.000849847,0.000849847,0.000849847
78,680.771,0.97461,0.74976,1.1157,0.93637,0.82539,0.89177,0.61818,1.18461,0.92387,1.09152,0.000846087,0.000846087,0.000846087
